,observation_count,common_name,scientific_name,species_key,rank,record_count
6697,145,Fen Dandelion,Taraxacum palustre,NBNORG0000070672,Microspecies,149
6698,50,,Taraxacum palustre agg.,NBNORG0000008916,Species aggregate,52
6699,3,,Taraxacum palustrisquameum,NBNORG0000056759,Microspecies,3
6700,73,Green-stalked Dandelion,Taraxacum pannucium,NBNORG0000070527,Microspecies,74
6701,18,Tar-blotched Dandelion,Taraxacum pannulatiforme,NBNORG0000070510,Microspecies,18
6702,23,Brown-ribbed Dandelion,Taraxacum pannulatum,NBNORG0000070529,Microspecies,23
6703,13,Parnassus Dandelion,Taraxacum parnassicum,NBNORG0000056760,Microspecies,13
6704,12,Pectinate-leaved Dandelion,Taraxacum pectinatiforme,NBNORG0000056761,Microspecies,13
6705,75,Leaden-bracted Dandelion,Taraxacum piceatum,NBNORG0000070747,Microspecies,75
6706,17,Diverse-leaved Dandelion,Taraxacum planum,NBNORG0000070599,Microspecies,17
6707,5,Tongue-leaved Dandelion,Taraxacum platyglossum,NBNORG0000070665,Microspecies,5
6708,6,,Taraxacum polyhamatum,NBNORG0000056763,Microspecies,6
6709,348,Common Dandelion,Taraxacum polyodon,NBNORG0000070673,Microspecies,350
6710,9,Hump-lobed Dandelion,Taraxacum porrigens,NBNORG0000070690,Microspecies,9
6711,8,Porter's Dandelion,Taraxacum porteri,NBNORG0000056764,Microspecies,8
6712,14,,Taraxacum praestans,NBNORG0000060405,Species,14
6713,8,Saw-leaved Dandelion,Taraxacum prionum,NBNORG0000070702,Microspecies,8
6714,1,,Taraxacum privum,NBNORG0000100674,Species,1
6715,14,Large-headed Dandelion,Taraxacum procerisquameum,NBNORG0000056765,Microspecies,14
6716,9,Straw-fruited Dandelion,Taraxacum proximiforme,NBNORG0000056766,Microspecies,9
6717,43,Umber-fruited Dandelion,Taraxacum proximum,NBNORG0000056767,Microspecies,43
6718,2,Pruinose Dandelion,Taraxacum pruinatum,NBNORG0000056768,Microspecies,2
6719,410,False Hook-lobed Dandelion,Taraxacum pseudohamatum,NBNORG0000070707,Microspecies,442
6720,2,Recurved-bracted Dandelion,Taraxacum pseudolacistophyllum,NBNORG0000100675,Species,2
6721,73,Spreading-bracted Dandelion,Taraxacum pseudolarssonii,NBNORG0000056769,Microspecies,74
6722,5,Teesdale Dandelion,Taraxacum pseudonordstedtii,NBNORG0000056770,Microspecies,5
6723,1,Essex Dandelion,Taraxacum pseudoproximum,NBNORG0000070664,Microspecies,1
6724,7,Spur-lobed Dandelion,Taraxacum pseudoretroflexum,NBNORG0000056771,Microspecies,7
6725,14,Beautiful-leaved Dandelion,Taraxacum pulchrifolium,NBNORG0000070657,Microspecies,21
6726,70,Fleshy-lobed Dandelion,Taraxacum quadrans,NBNORG0000056773,Microspecies,73
6727,4,,Taraxacum reflexilobum,NBNORG0000060406,Species,4
6728,2,Falcate-lobed Dandelion,Taraxacum remanentilobum,NBNORG0000070462,Microspecies,2
6729,3,Reflexed-lobed Dandelion,Taraxacum retroflexum,NBNORG0000056774,Microspecies,3
6730,5,De Retz's Dandelion,Taraxacum retzii,NBNORG0000070648,Microspecies,5
6731,4,,Taraxacum rhamphodes,NBNORG0000013169,Species,4
6732,76,Robust Dandelion,Taraxacum rhamphodes,NBNORG0000056775,Microspecies,77
6733,25,Richard's Dandelion,Taraxacum richardsianum,NBNORG0000056776,Microspecies,28
6734,118,Ruddy Dandelion,Taraxacum rubicundum,NBNORG0000070671,Microspecies,118
6735,25,Smooth Dandelion,Taraxacum sagittipotens,NBNORG0000056779,Microspecies,25
6736,33,Sahlin's Dandelion,Taraxacum sahlinianum,NBNORG0000056780,Microspecies,33
6737,10,Skne Dandelion,Taraxacum scanicum,NBNORG0000070508,Microspecies,10
6738,1,Scottish Dandelion,Taraxacum scoticum,NBNORG0000056782,Microspecies,1
6739,5,Deltoid-lobed Dandelion,Taraxacum scotiniforme,NBNORG0000056783,Microspecies,5
6740,3,,Taraxacum sect. Celtica,NBNORG0000056784,Section,3
6741,177,,Taraxacum sect. Erythrosperma,NBNORG0000056785,Section,186
6742,14,,Taraxacum sect. Hamata,NBNORG0000056786,Section,15
6743,3,,Taraxacum sect. Naevosa,NBNORG0000056787,Section,3
6744,2,,Taraxacum sect. Palustria,NBNORG0000056789,Section,2
6745,734,,Taraxacum sect. Ruderalia,NBNORG0000056790,Section,868
6746,14,,Taraxacum sect. Spectabilia,NBNORG0000047417,Section,14
6747,81,,Taraxacum sect. vulgaria,NBNORG0000091468,Section,81
6748,201,Selland's Dandelion,Taraxacum sellandii,NBNORG0000056792,Microspecies,202
6749,4,Hairy-ribbed Dandelion,Taraxacum semiglobosum,NBNORG0000056793,Microspecies,4
6750,27,Sinuate-lobed Dandelion,Taraxacum sinuatum,NBNORG0000070597,Microspecies,30
6751,7,Massive Dandelion,Taraxacum speciosum,NBNORG0000070625,Microspecies,7
6752,169,,Taraxacum spectabile agg.,NBNORG0000024873,Species aggregate,171
6753,12,Sagittate-lobed Dandelion,Taraxacum spiculatum,NBNORG0000056795,Microspecies,12
6754,113,Linear-lobed Dandelion,Taraxacum stenacrum,NBNORG0000070757,Microspecies,124
6755,24,Hairy-stalked Dandelion,Taraxacum stereodes,NBNORG0000056796,Microspecies,24
6756,37,Stiff-leaved Dandelion,Taraxacum stictophyllum,NBNORG0000070615,Microspecies,37
6757,218,Dark-bracted Dandelion,Taraxacum subbracteatum,NBNORG0000056797,Microspecies,252
6758,51,Reddish-bracted Dandelion,Taraxacum subcyanolepis,NBNORG0000056798,Microspecies,51
6759,58,Tongue-lobed Dandelion,Taraxacum subexpallidum,NBNORG0000070699,Microspecies,58
6760,137,Large Hook-lobed Dandelion,Taraxacum subhamatum,NBNORG0000056799,Microspecies,138
6761,32,Small-headed Dandelion,Taraxacum sublaeticolor,NBNORG0000070511,Microspecies,35
6762,12,Roadside Dandelion,Taraxacum sublongisquameum,NBNORG0000056801,Microspecies,12
6763,2,,Taraxacum sublucescens,NBNORG0000043433,Species,2
6764,40,Pale-bracted Dandelion,Taraxacum subnaevosum,NBNORG0000056802,Microspecies,43
6765,43,Complex-leaved Dandelion,Taraxacum subundulatum,NBNORG0000070509,Microspecies,43
6766,6,Purple-stalked Dandelion,Taraxacum subxanthostigma,NBNORG0000056803,Microspecies,6
6767,2,Sundberg's Dandelion,Taraxacum sundbergii,NBNORG0000056804,Microspecies,2
6768,10,Thames Dandelion,Taraxacum tamesense,NBNORG0000056805,Microspecies,10
6769,4,Orkney Dandelion,Taraxacum tanylepis,NBNORG0000070535,Microspecies,4
6770,9,Spreading-lobed Dandelion,Taraxacum tanyphyllum,NBNORG0000070717,Microspecies,9
6771,30,Shiny-leaved Dandelion,Taraxacum tenebricans,NBNORG0000070544,Microspecies,32
6772,1,Texel Dandelion,Taraxacum texelense,NBNORG0000070693,Microspecies,1
6773,2,Twisted-lobed Dandelion,Taraxacum tortilobum,NBNORG0000056806,Microspecies,2
6774,24,Three-lobed Dandelion,Taraxacum trilobatum,NBNORG0000056807,Microspecies,24
6775,27,Swollen-lobed Dandelion,Taraxacum tumentilobum,NBNORG0000056808,Microspecies,27
6776,147,Dull-leaved Dandelion,Taraxacum undulatiflorum,NBNORG0000056809,Microspecies,150
6777,52,Wavy-leaved Dandelion,Taraxacum undulatum,NBNORG0000056810,Microspecies,53
6778,240,Claw-lobed Dandelion,Taraxacum unguilobum,NBNORG0000070552,Microspecies,252
6779,6,Reflexed-bracted Dandelion,Taraxacum valens,NBNORG0000070723,Microspecies,6
6780,44,Crowded-lobed Dandelion,Taraxacum vastisectum,NBNORG0000056811,Microspecies,44
6781,2,Webb's Dandelion,Taraxacum webbii,NBNORG0000056812,Microspecies,2
6782,81,Ochre-styled Dandelion,Taraxacum xanthostigma,NBNORG0000056813,Microspecies,81
6783,4,Parallel-leaved Dandelion,Taraxacum xiphoideum,NBNORG0000056814,Microspecies,5
6784,3,,Teesdalia,NBNORG0000056817,Genus,3873
6785,1,,Teesdalia coronopifolia,NBNORG0000007530,Species,4
6786,3440,Shepherd's Cress,Teesdalia nudicaulis,NBNORG0000056818,Species,3866
6787,124,Yellow Oxeye,Telekia speciosa,NBNORG0000056820,Species,129
6788,1580,Fringecups,Tellima grandiflora,NBNORG0000056822,Species,1680
6789,308,,Tephroseris integrifolia,NBNORG0000023317,Species,1829
6790,1051,,Tephroseris integrifolia subsp. integrifolia,NBNORG0000056824,Subspecies,1063
6791,89,,Tephroseris integrifolia subsp. integrifolia sensu stricto,NBNORG0000008517,Subspecies,307
6792,34,South Stack fleawort,Tephroseris integrifolia subsp. maritima,NBNORG0000056825,Subspecies,37
6793,86,Marsh Fleawort,Tephroseris palustris,NBNORG0000008516,Species,107
6794,1,,Tephroseris palustris subsp. congesta,NBNORG0000056826,Subspecies,1
6795,86,New Zealand Spinach,Tetragonia tetragonioides,NBNORG0000056830,Species,88
6796,227,Dragon's-teeth,Tetragonolobus maritimus,NBNORG0000007811,Species,297
6797,45,,Teucrium,NBNORG0000056832,Genus,49124
6798,141,Cut-leaved Germander,Teucrium botrys,NBNORG0000008425,Species,404
6799,284,Wall Germander,Teucrium chamaedrys,NBNORG0000008423,Species,317
6800,3,Germander,Teucrium chamaedrys x lucidum,NBNORG0000023552,Species hybrid,3
6801,1,Shrubby Germander,Teucrium fruticans,NBNORG0000046966,Species,1
6802,310,Water Germander,Teucrium scordium,NBNORG0000008424,Species,336
6803,44196,Wood Sage,Teucrium scorodonia,NBNORG0000008426,Species,48016
6804,15,,Thalictrum,NBNORG0000056833,Genus,15063
6805,3363,Alpine Meadow-rue,Thalictrum alpinum,NBNORG0000007467,Species,3384
6806,83,French Meadow-rue,Thalictrum aquilegiifolium,NBNORG0000023477,Species,91
6807,4,Chinese Meadow-rue,Thalictrum delavayi,NBNORG0000056834,Species,4
6808,6056,Common Meadow-rue,Thalictrum flavum,NBNORG0000007466,Species,6435
6809,7,Shining Meadow-rue,Thalictrum lucidum,NBNORG0000013497,Species,7
6810,4958,Lesser Meadow-rue,Thalictrum minus,NBNORG0000007468,Species,5117
6811,4,,Thalictrum speciosissimum,NBNORG0000046970,Species,5
6812,1,,Thelesperma,NBNORG0000056836,Genus,1
6813,1,Cutleaf Thelypody,Thelypodium lasiophyllum,NBNORG0000056839,Species,1
6814,1,,Thermopsis,NBNORG0000056841,Genus,12
6815,11,False Lupin,Thermopsis montana,NBNORG0000056842,Species,11
6816,2815,Bastard-toadflax,Thesium humifusum,NBNORG0000008003,Species,3521
6817,3,,Thlaspi,NBNORG0000056845,Genus,16355
6818,93,Garlic Penny-cress,Thlaspi alliaceum,NBNORG0000007528,Species,119
6819,12731,Field Penny-cress,Thlaspi arvense,NBNORG0000007527,Species,13789
6820,1210,Alpine Penny-cress,Thlaspi caerulescens,NBNORG0000056846,Species,1280
6821,17,Caucasian Penny-cress,Thlaspi macrophyllum,NBNORG0000013204,Species,17
6822,1075,Perfoliate Penny-cress,Thlaspi perfoliatum,NBNORG0000007529,Species,1147
6823,605,,Thymus,NBNORG0000056852,Genus,40068
6824,31423,Wild Thyme,Thymus polytrichus,NBNORG0000056853,Species,34506
6825,1401,,Thymus polytrichus subsp. britannicus,NBNORG0000108078,Subspecies,1525
6826,3874,Large Garden,Thymus pulegioides,NBNORG0000008381,Species,4058
6827,702,Breckland Garden,Thymus serpyllum,NBNORG0000008382,Species,716
6828,130,Garden Thyme,Thymus vulgaris,NBNORG0000008770,Species,159
6829,7,Lemon Thyme,Thymus x citriodorus,NBNORG0000008949,Species hybrid,8
6830,2,,Tiarella,NBNORG0000056855,Genus,7
6831,2,Foamflower,Tiarella cordifolia,NBNORG0000046973,Species,3
6832,1,Tufted Foamflower,Tiarella wherryi,NBNORG0000046974,Species,1
6833,2756,Lime,Tilia,NBNORG0000056856,Genus,64686
6834,25,,Tilia 'Petiolaris',NBNORG0000023568,Species hybrid,74
6835,3,,Tilia americana,NBNORG0000047638,Species,6
6836,9175,Small-leaved Lime,Tilia cordata,NBNORG0000056857,Species,10588
6837,48,,Tilia cordata x dasystyla = T. x euchlora,NBNORG0000090042,Species hybrid,573
6838,4455,Large-leaved Lime,Tilia platyphyllos,NBNORG0000007711,Species,5503
6839,1,,Tilia platyphyllos 'Rubra',NBNORG0000090709,Cultivar,4
6840,1,,Tilia platyphyllos subsp. cordifolia,NBNORG0000056858,Subspecies,3
6841,30662,,Tilia platyphyllos x cordata = T. x europaea,NBNORG0000090017,Species hybrid,40590
6842,46,Silver Lime,Tilia tomentosa,NBNORG0000023467,Species,322
6843,3,,Tiliaceae,NBNORG0000028154,Family,4
6844,1351,Scottish Asphodel,Tofieldia pusilla,NBNORG0000056862,Species,1351
6845,1,,Tolmiea,NBNORG0000056863,Genus,1201
6846,1178,Pick-a-back-plant,Tolmiea menziesii,NBNORG0000056864,Species,1200
6847,3,,Tolpis barbata,NBNORG0000056866,Species,3
6848,57,Hartwort,Tordylium maximum,NBNORG0000008073,Species,60
6849,29,,Torilis,NBNORG0000056872,Genus,49546
6850,1507,Spreading Hedge-parsley,Torilis arvensis,NBNORG0000056873,Species,2034
6851,39563,Upright Hedge-parsley,Torilis japonica,NBNORG0000008023,Species,43161
6852,3489,Knotted Hedge-parsley,Torilis nodosa,NBNORG0000056875,Species,4319
6853,7,Throatwort,Trachelium caeruleum,NBNORG0000008448,Species,9
6854,1,,Trachycarpus,NBNORG0000056879,Genus,63
6855,36,Chusan Palm,Trachycarpus fortunei,NBNORG0000056880,Species,62
6856,63,Ajowan,Trachyspermum ammi,NBNORG0000023506,Species,64
6857,411,Abraham-Isaac-Jacob,Trachystemon orientalis,NBNORG0000056885,Species,472
6858,14,Wandering-jew,Tradescantia fluminensis,NBNORG0000056887,Species,26
6859,56,Spiderwort,Tradescantia virginiana,NBNORG0000013421,Species,66
6860,1,Inch-plant,Tradescantia zebrina,NBNORG0000047361,Species,1
6861,12,,Tragopogon,NBNORG0000056889,Genus,45722
6862,1,,Tragopogon crocifolius,NBNORG0000046979,Species,2
6863,24,Slender Salsify,Tragopogon hybridus,NBNORG0000023339,Species,24
6864,1400,Salsify,Tragopogon porrifolius,NBNORG0000008629,Species,2397
6865,27034,Goat's-beard,Tragopogon pratensis,NBNORG0000008627,Species,43201
6866,10865,,Tragopogon pratensis subsp. minor,NBNORG0000056890,Subspecies,11636
6867,15,,Tragopogon pratensis subsp. orientalis,NBNORG0000008628,Subspecies,15
6868,622,,Tragopogon pratensis subsp. pratensis,NBNORG0000056891,Subspecies,650
6869,58,,Tragopogon pratensis x porrifolius = T. x mirabilis,NBNORG0000090160,Species hybrid,79
6870,13,Australian Bur-grass,Tragus australianus,NBNORG0000056893,Species,13
6871,11,African Bur-grass,Tragus berteronianus,NBNORG0000056894,Species,11
6872,1,,Tragus koelerioides,NBNORG0000046980,Species,1
6873,18,European Bur-grass,Tragus racemosus,NBNORG0000056895,Species,18
6874,55,,Trichophorum,NBNORG0000056900,Genus,20473
6875,4,Cotton Deergrass,Trichophorum alpinum,NBNORG0000007266,Species,4
6876,18411,,Trichophorum caespitosum s.lat.,NBNORG0000056901,Species,18738
6877,351,,Trichophorum caespitosum s.str.,NBNORG0000056902,Species,351
6878,46,,Trichophorum cespitosum subsp. nothofoersteri (cespitosum x germanicum),NBNORG0000047596,Subspecies,46
6879,1173,,Trichophorum germanicum s.str.,NBNORG0000007267,Species,1323
6880,4,Starflower,Trientalis borealis,NBNORG0000023296,Species,4
6881,2796,Chickweed-wintergreen,Trientalis europaea,NBNORG0000008213,Species,2885
6882,1072,Clover,Trifolium,NBNORG0000056906,Genus,464958
6883,2,,Trifolium affine,NBNORG0000046985,Species,2
6884,4,Egyptian Clover,Trifolium alexandrinum,NBNORG0000013343,Species,6
6885,93,Narrow Clover,Trifolium angustifolium,NBNORG0000013342,Species,93
6886,8403,Hare's-foot Clover,Trifolium arvense,NBNORG0000007789,Species,9103
6887,194,Large Trefoil,Trifolium aureum,NBNORG0000007801,Species,202
6888,122,Twin-headed Clover,Trifolium bocconei,NBNORG0000007792,Species,122
6889,24779,Hop Trefoil,Trifolium campestre,NBNORG0000056909,Species,26893
6890,18,Nodding Clover,Trifolium cernuum,NBNORG0000023529,Species,19
6891,1,,Trifolium cherleri,NBNORG0000046989,Species,1
6892,31,Clover,Trifolium constantinopolitanum,NBNORG0000013327,Species,45
6893,60162,Lesser Trefoil,Trifolium dubium,NBNORG0000007802,Species,67102
6894,22,Hedgehog Clover,Trifolium echinatum,NBNORG0000056910,Species,22
6895,5678,,Trifolium fragiferum,NBNORG0000007799,Species,6935
6896,55,,Trifolium fragiferum subsp. bonannii,NBNORG0000056911,Subspecies,60
6897,23,,Trifolium fragiferum subsp. fragiferum,NBNORG0000056912,Subspecies,156
6898,1,,Trifolium gemellum,NBNORG0000056914,Species,1
6899,1254,Clustered Clover,Trifolium glomeratum,NBNORG0000007795,Species,2051
6900,2,,Trifolium grandiflorum,NBNORG0000056916,Species,2
6901,61,Rose Clover,Trifolium hirtum,NBNORG0000013374,Species,62
6902,8858,,Trifolium hybridum,NBNORG0000007797,Species,14663
6903,34,,Trifolium hybridum subsp. elegans,NBNORG0000056917,Subspecies,38
6904,4211,,Trifolium hybridum subsp. hybridum,NBNORG0000056918,Subspecies,4284
6905,155,,Trifolium incarnatum,NBNORG0000013152,Species,758
6906,459,,Trifolium incarnatum subsp. incarnatum,NBNORG0000007788,Subspecies,477
6907,118,Long-headed Clover,Trifolium incarnatum subsp. molinerii,NBNORG0000108079,Subspecies,118
6908,40,Bur Clover,Trifolium lappaceum,NBNORG0000008754,Species,40
6909,2,,Trifolium leucanthum,NBNORG0000046996,Species,2
6910,17406,Zigzag Clover,Trifolium medium,NBNORG0000007785,Species,18505
6911,2,,Trifolium michelianum,NBNORG0000046997,Species,2
6912,5052,Slender Trefoil,Trifolium micranthum,NBNORG0000007803,Species,5977
6913,3,,Trifolium nigrescens,NBNORG0000047000,Species,3
6914,541,Western Clover,Trifolium occidentale,NBNORG0000007804,Species,544
6915,2653,Sulphur Clover,Trifolium ochroleucon,NBNORG0000056921,Species,3067
6916,2110,Bird's-foot Clover,Trifolium ornithopodioides,NBNORG0000007783,Species,2430
6917,1,,Trifolium pallidum,NBNORG0000047001,Species,1
6918,19,Hungarian Clover,Trifolium pannonicum,NBNORG0000013197,Species,20
6919,1,,Trifolium patens,NBNORG0000056922,Species,1
6920,2,,Trifolium pilulare,NBNORG0000047002,Species,2
6921,116561,Red Clover,Trifolium pratense,NBNORG0000007784,Species,128242
6922,136,,Trifolium pratense var. pratense,NBNORG0000100681,Variety,416
6923,100,Red Clover,Trifolium pratense var. sativum,NBNORG0000023524,Variety,326
6924,5,Purple Clover,Trifolium purpureum,NBNORG0000056923,Species,5
6925,145867,White Clover,Trifolium repens,NBNORG0000007798,Species,162833
6926,11,,Trifolium repens var. townsendi,NBNORG0000047563,Variety,11
6927,212,Reversed Clover,Trifolium resupinatum,NBNORG0000007800,Species,223
6928,4,,Trifolium retusum,NBNORG0000047003,Species,4
6929,2185,Rough Clover,Trifolium scabrum,NBNORG0000007791,Species,2648
6930,1,,Trifolium sect. Trifolium,NBNORG0000047455,Section,1
6931,2,,Trifolium spumosum,NBNORG0000047005,Species,2
6932,1085,Sea Clover,Trifolium squamosum,NBNORG0000007786,Species,1567
6933,58,Starry Clover,Trifolium stellatum,NBNORG0000007787,Species,125
6934,4696,Knotted Clover,Trifolium striatum,NBNORG0000007790,Species,5155
6935,154,Upright Clover,Trifolium strictum,NBNORG0000007794,Species,157
6936,2160,Subterranean Clover,Trifolium subterraneum,NBNORG0000007793,Species,2601
6937,48,Subterranean Clover,Trifolium subterraneum var. oxaloides,NBNORG0000013205,Variety,49
6938,1045,Suffocated Clover,Trifolium suffocatum,NBNORG0000007796,Species,1487
6939,63,Woolly Clover,Trifolium tomentosum,NBNORG0000013359,Species,66
6940,13,,Triglochin,NBNORG0000056925,Genus,26760
6941,8391,Sea Arrowgrass,Triglochin maritimum,NBNORG0000007127,Species,9102
6942,17069,Marsh Arrowgrass,Triglochin palustre,NBNORG0000007126,Species,17645
6943,1,,Trigonella arabica,NBNORG0000056927,Species,1
6944,2,,Trigonella aurantiaca,NBNORG0000047011,Species,2
6945,1,,Trigonella caelesyriaca,NBNORG0000047012,Species,1
6946,27,Blue Fenugreek,Trigonella caerulea,NBNORG0000013184,Species,27
6947,15,Sickle-fruited Fenugreek,Trigonella corniculata,NBNORG0000013473,Species,15
6948,84,Fenugreek,Trigonella foenum-graecum,NBNORG0000013384,Species,86
6949,6,Egyptian Fenugreek,Trigonella glabra,NBNORG0000091628,Species,6
6950,3,,Trigonella maritima,NBNORG0000056929,Species,3
6951,1,Star-fruited Fenugreek,Trigonella monspeliaca,NBNORG0000047019,Species,1
6952,4,,Trigonella polyceratia,NBNORG0000047020,Species,4
6953,3,,Trigonella procumbens,NBNORG0000056931,Species,3
6954,2,,Trigonella spicata,NBNORG0000047550,Species,2
6955,322,Honewort,Trinia glauca,NBNORG0000008036,Species,322
6956,1,,Triplachne nitens,NBNORG0000047022,Species,1
6957,43,,Tripleurospermum,NBNORG0000056938,Genus,62149
6958,41808,Scentless Mayweed,Tripleurospermum inodorum,NBNORG0000056939,Species,48111
6959,5598,Sea Mayweed,Tripleurospermum maritimum,NBNORG0000056940,Species,6214
6960,1,,Tripleurospermum maritimum maritimum maritimum,NBNORG0000043547,Variety,1
6961,7547,Scentless Mayweed agg.,Tripleurospermum maritimum sens.lat.,NBNORG0000043548,Species aggregate,7697
6962,113,,Tripleurospermum maritimum subsp. maritimum,NBNORG0000008574,Subspecies,143
6963,12,,Tripleurospermum maritimum subsp. phaeocephalum,NBNORG0000023498,Subspecies,12
6964,72,Mayweed,Tripleurospermum maritimum x inodorum,NBNORG0000108080,Species hybrid,82
6965,99,,Trisetum,NBNORG0000056947,Genus,39718
6966,36426,Yellow Oat-grass,Trisetum flavescens,NBNORG0000056948,Species,39617
6967,11,,Trisetum flavescens subsp. flavescens,NBNORG0000056949,Subspecies,22
6968,19,,Trisetum flavescens subsp. purpurascens,NBNORG0000056950,Subspecies,19
6969,2,,Trisetum spicatum,NBNORG0000056951,Species,2
